ID,사고일시,요일,기상상태,시군구,도로형태,노면상태,사고유형,사고유형 - 세부분류,법규위반,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,사망자수,중상자수,경상자수,부상자수,사고위험도
ACCIDENT_02441,2019-03-13 15,수요일,맑음,대구광역시 동구 방촌동,단일로 - 기타,건조,차대사람,기타,기타,승용,남,44세,상해없음,보행자,여,36세,경상,0,0,1,0,3
ACCIDENT_02442,2019-03-13 15,수요일,맑음,대구광역시 서구 내당동,교차로 - 교차로부근,건조,차대차,측면충돌,기타,기타불명,기타불명,미분류,기타불명,자전거,여,72세,경상,0,0,1,0,3
ACCIDENT_02443,2019-03-13 16,수요일,맑음,대구광역시 수성구 황금동,교차로 - 교차로안,건조,차대차,기타,안전운전불이행,화물,남,38세,상해없음,이륜,남,38세,경상,0,0,1,0,3
ACCIDENT_02444,2019-03-13 16,수요일,맑음,대구광역시 달서구 월성동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,여,48세,상해없음,승용,남,51세,경상,0,0,1,0,3
ACCIDENT_02445,2019-03-13 16,수요일,맑음,대구광역시 북구 산격동,교차로 - 교차로안,건조,차대차,측면충돌,교차로운행방법위반,화물,남,63세,기타불명,승용,남,39세,경상,0,0,1,0,3
ACCIDENT_02446,2019-03-13 16,수요일,맑음,대구광역시 서구 내당동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,남,49세,상해없음,승용,남,24세,중상,0,1,0,0,5
ACCIDENT_02447,2019-03-13 16,수요일,맑음,대구광역시 달서구 이곡동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,화물,남,74세,상해없음,승용,남,57세,경상,0,0,1,0,3
ACCIDENT_02448,2019-03-13 17,수요일,맑음,대구광역시 달서구 본동,교차로 - 교차로부근,건조,차대차,측면충돌,안전거리미확보,승용,남,68세,상해없음,승용,남,21세,부상신고,0,0,1,2,5
ACCIDENT_02449,2019-03-13 17,수요일,맑음,대구광역시 서구 중리동,교차로 - 교차로안,건조,차대차,기타,교차로운행방법위반,승합,남,59세,상해없음,화물,남,52세,상해없음,0,1,0,0,5
ACCIDENT_02450,2019-03-13 18,수요일,맑음,대구광역시 수성구 황금동,단일로 - 기타,건조,차대사람,횡단중,보행자보호의무위반,승용,여,48세,상해없음,보행자,여,15세,경상,0,0,1,0,3
ACCIDENT_02451,2019-03-13 18,수요일,맑음,대구광역시 수성구 상동,교차로 - 교차로안,건조,차대차,측면충돌,신호위반,승용,여,58세,상해없음,승용,남,64세,경상,0,1,2,0,11
ACCIDENT_02452,2019-03-13 19,수요일,맑음,대구광역시 달서구 진천동,교차로 - 교차로안,건조,차대차,측면충돌,교차로운행방법위반,승용,여,49세,상해없음,승용,여,40세,경상,0,0,2,0,6
ACCIDENT_02453,2019-03-13 19,수요일,맑음,대구광역시 달성군 화원읍,교차로 - 교차로안,건조,차대차,측면충돌,신호위반,승용,남,34세,상해없음,이륜,남,29세,중상,0,1,0,0,5
ACCIDENT_02454,2019-03-13 19,수요일,맑음,대구광역시 북구 산격동,교차로 - 교차로안,건조,차대차,측면충돌,불법유턴,자전거,남,73세,부상신고,승용,남,51세,상해없음,0,0,0,1,1
ACCIDENT_02455,2019-03-13 19,수요일,맑음,대구광역시 중구 태평로2가,교차로 - 교차로횡단보도내,건조,차대차,측면충돌,안전운전불이행,이륜,남,73세,부상신고,승용,남,65세,상해없음,0,0,0,1,1
ACCIDENT_02456,2019-03-13 19,수요일,맑음,대구광역시 달서구 신당동,기타 - 기타,건조,차대차,측면충돌,차로위반,승용,여,48세,상해없음,승용,여,57세,상해없음,0,0,1,0,3
ACCIDENT_02457,2019-03-13 20,수요일,맑음,대구광역시 동구 신서동,단일로 - 기타,건조,차대사람,기타,안전운전불이행,승용,남,70세,상해없음,보행자,남,50세,경상,0,0,1,0,3
ACCIDENT_02458,2019-03-13 20,수요일,맑음,대구광역시 달서구 송현동,교차로 - 교차로부근,건조,차대차,측면충돌,안전운전불이행,승용,여,46세,상해없음,승용,남,53세,경상,0,0,1,0,3
ACCIDENT_02459,2019-03-13 21,수요일,맑음,대구광역시 서구 비산동,단일로 - 기타,건조,차대사람,길가장자리구역통행중,안전운전불이행,승용,여,54세,상해없음,보행자,남,42세,중상,0,1,0,0,5
ACCIDENT_02460,2019-03-13 21,수요일,맑음,대구광역시 북구 매천동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,남,65세,상해없음,승용,남,63세,경상,0,0,1,0,3
ACCIDENT_02461,2019-03-13 22,수요일,맑음,대구광역시 서구 이현동,교차로 - 교차로안,건조,차대차,정면충돌,신호위반,화물,남,66세,상해없음,승용,여,55세,중상,0,1,0,0,5
ACCIDENT_02462,2019-03-13 22,수요일,맑음,대구광역시 달서구 본리동,교차로 - 교차로안,건조,차대차,측면충돌,안전운전불이행,승용,남,46세,상해없음,승용,남,42세,중상,0,1,0,0,5
ACCIDENT_02463,2019-03-14 00,목요일,맑음,대구광역시 남구 대명동,교차로 - 교차로안,건조,차대차,측면충돌,교차로운행방법위반,승용,남,51세,상해없음,원동기,남,36세,경상,0,0,1,0,3
ACCIDENT_02464,2019-03-14 01,목요일,맑음,대구광역시 달성군 구지면,단일로 - 기타,건조,차대차,추돌,안전운전불이행,특수,남,48세,상해없음,화물,남,57세,사망,1,1,1,0,18
ACCIDENT_02465,2019-03-14 01,목요일,맑음,대구광역시 달성군 구지면,단일로 - 기타,건조,차대차,추돌,안전운전불이행,화물,남,34세,경상,특수,남,38세,경상,0,0,3,0,9
ACCIDENT_02466,2019-03-14 07,목요일,맑음,대구광역시 동구 숙천동,교차로 - 교차로부근,건조,차대차,정면충돌,안전운전불이행,승용,남,29세,상해없음,화물,남,57세,경상,0,0,1,0,3
ACCIDENT_02467,2019-03-14 07,목요일,맑음,대구광역시 서구 이현동,교차로 - 교차로부근,건조,차대차,기타,안전운전불이행,이륜,남,56세,상해없음,승용,여,50세,경상,0,0,1,0,3
ACCIDENT_02468,2019-03-14 07,목요일,맑음,대구광역시 달서구 장동,기타 - 기타,건조,차대사람,횡단중,보행자보호의무위반,승용,여,55세,상해없음,보행자,남,60세,중상,0,1,0,0,5
ACCIDENT_02469,2019-03-14 08,목요일,맑음,대구광역시 달서구 성당동,단일로 - 기타,건조,차대차,추돌,안전거리미확보,승용,남,32세,상해없음,승용,남,48세,경상,0,0,1,0,3
ACCIDENT_02470,2019-03-14 08,목요일,맑음,대구광역시 달서구 갈산동,교차로 - 교차로안,건조,차대차,측면충돌,신호위반,승용,남,53세,상해없음,승용,남,23세,경상,0,0,1,0,3
ACCIDENT_02471,2019-03-14 08,목요일,맑음,대구광역시 북구 매천동,교차로 - 교차로부근,건조,차대차,측면충돌,안전운전불이행,화물,남,22세,상해없음,이륜,남,32세,중상,0,1,0,0,5
ACCIDENT_02472,2019-03-14 09,목요일,맑음,대구광역시 동구 방촌동,단일로 - 기타,건조,차대사람,기타,안전운전불이행,화물,남,55세,상해없음,보행자,남,44세,경상,0,0,1,0,3
ACCIDENT_02473,2019-03-14 09,목요일,맑음,대구광역시 북구 산격동,교차로 - 교차로안,건조,차대차,측면충돌,안전운전불이행,승용,남,26세,경상,승용,남,27세,경상,0,0,2,0,6
ACCIDENT_02474,2019-03-14 09,목요일,맑음,대구광역시 북구 산격동,교차로 - 교차로횡단보도내,건조,차대차,측면충돌,안전운전불이행,승용,남,70세,상해없음,화물,남,68세,경상,0,0,2,0,6
ACCIDENT_02475,2019-03-14 09,목요일,맑음,대구광역시 달서구 이곡동,교차로 - 교차로부근,건조,차대차,추돌,안전운전불이행,승용,남,64세,상해없음,승용,여,66세,경상,0,0,1,0,3
ACCIDENT_02476,2019-03-14 10,목요일,맑음,대구광역시 동구 입석동,교차로 - 교차로안,건조,차대차,측면충돌,안전운전불이행,이륜,남,19세,부상신고,화물,남,69세,상해없음,0,0,0,1,1
ACCIDENT_02477,2019-03-14 11,목요일,맑음,대구광역시 서구 평리동,교차로 - 교차로부근,건조,차대차,측면충돌,신호위반,화물,남,49세,상해없음,화물,남,46세,경상,0,0,2,0,6
ACCIDENT_02478,2019-03-14 12,목요일,맑음,대구광역시 달성군 하빈면,단일로 - 기타,건조,차대사람,차도통행중,안전운전불이행,승용,남,39세,상해없음,보행자,남,73세,중상,0,1,0,0,5
ACCIDENT_02479,2019-03-14 12,목요일,맑음,대구광역시 서구 내당동,단일로 - 기타,건조,차대차,추돌,안전거리미확보,승용,남,59세,상해없음,승용,남,29세,상해없음,0,0,1,0,3
ACCIDENT_02480,2019-03-14 12,목요일,맑음,대구광역시 서구 비산동,단일로 - 기타,건조,차대차,측면충돌,교차로운행방법위반,승용,남,64세,부상신고,승용,남,24세,경상,0,0,1,1,4
ACCIDENT_02481,2019-03-14 12,목요일,맑음,대구광역시 북구 동천동,단일로 - 기타,건조,차대차,측면충돌,안전거리미확보,승용,남,70세,상해없음,이륜,남,39세,중상,0,1,0,0,5
ACCIDENT_02482,2019-03-14 13,목요일,맑음,대구광역시 서구 상리동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,건설기계,남,56세,중상,특수,남,43세,경상,0,1,1,0,8
ACCIDENT_02483,2019-03-14 13,목요일,맑음,대구광역시 수성구 황금동,교차로 - 교차로안,건조,차대차,정면충돌,교차로운행방법위반,화물,남,46세,상해없음,자전거,남,76세,경상,0,0,1,0,3
ACCIDENT_02484,2019-03-14 13,목요일,맑음,대구광역시 달서구 진천동,교차로 - 교차로횡단보도내,건조,차대사람,횡단중,보행자보호의무위반,승용,남,22세,상해없음,보행자,남,62세,중상,0,1,0,0,5
ACCIDENT_02485,2019-03-14 13,목요일,맑음,대구광역시 달서구 신당동,교차로 - 교차로횡단보도내,건조,차대차,측면충돌,신호위반,이륜,남,30세,상해없음,자전거,여,67세,중상,0,1,0,0,5
ACCIDENT_02486,2019-03-14 14,목요일,맑음,대구광역시 서구 내당동,단일로 - 기타,건조,차대차,측면충돌,안전거리미확보,이륜,여,54세,부상신고,승용,남,30세,경상,0,0,1,1,4
ACCIDENT_02487,2019-03-14 15,목요일,맑음,대구광역시 동구 신천동,단일로 - 기타,건조,차량단독,기타,안전운전불이행,승합,남,48세,상해없음,,,,,0,1,0,0,5
ACCIDENT_02488,2019-03-14 16,목요일,맑음,대구광역시 북구 고성동3가,단일로 - 기타,건조,차대차,추돌,안전거리미확보,승용,남,38세,상해없음,승용,남,54세,경상,0,0,1,0,3
ACCIDENT_02489,2019-03-14 16,목요일,맑음,대구광역시 달서구 죽전동,교차로 - 교차로안,건조,차대차,추돌,안전운전불이행,승용,남,59세,상해없음,승용,남,33세,중상,0,2,1,0,13
ACCIDENT_02490,2019-03-14 17,목요일,맑음,대구광역시 동구 신천동,단일로 - 기타,건조,차대차,추돌,안전운전불이행,승용,여,39세,상해없음,승용,남,44세,경상,0,0,1,0,3
ACCIDENT_02491,2019-03-14 17,목요일,맑음,대구광역시 달서구 송현동,단일로 - 기타,건조,차대사람,기타,안전운전불이행,승용,여,36세,상해없음,보행자,남,60세,경상,0,0,1,0,3
ACCIDENT_02492,2019-03-14 17,목요일,맑음,대구광역시 중구 삼덕동1가,교차로 - 교차로횡단보도내,건조,차대사람,횡단중,보행자보호의무위반,화물,남,50세,상해없음,보행자,남,40세,중상,0,1,0,0,5
ACCIDENT_02493,2019-03-14 17,목요일,맑음,대구광역시 북구 연경동,교차로 - 교차로부근,건조,차대차,기타,안전운전불이행,승용,남,54세,상해없음,승용,남,54세,경상,0,0,1,0,3
ACCIDENT_02494,2019-03-14 18,목요일,맑음,대구광역시 수성구 수성동4가,단일로 - 기타,건조,차대차,추돌,안전거리미확보,승용,여,49세,상해없음,승용,남,50세,경상,0,0,1,0,3
ACCIDENT_02495,2019-03-14 18,목요일,맑음,대구광역시 달서구 이곡동,단일로 - 기타,건조,차대차,기타,기타,승합,남,53세,상해없음,이륜,남,23세,경상,0,0,1,0,3
ACCIDENT_02496,2019-03-14 19,목요일,맑음,대구광역시 중구 남산동,기타 - 기타,건조,차대차,기타,안전운전불이행,승용,남,77세,상해없음,승용,여,28세,경상,0,0,2,0,6
ACCIDENT_02497,2019-03-14 19,목요일,맑음,대구광역시 동구 신천동,교차로 - 교차로안,건조,차대차,측면충돌,신호위반,승용,여,39세,상해없음,이륜,남,16세,경상,0,0,1,0,3
ACCIDENT_02498,2019-03-14 19,목요일,맑음,대구광역시 수성구 황금동,단일로 - 기타,건조,차대차,측면충돌,안전거리미확보,승용,남,67세,상해없음,이륜,남,26세,중상,0,1,0,0,5
ACCIDENT_02499,2019-03-14 19,목요일,맑음,대구광역시 수성구 만촌동,교차로 - 교차로부근,건조,차대사람,횡단중,보행자보호의무위반,승용,남,34세,상해없음,보행자,여,45세,경상,0,0,1,0,3
ACCIDENT_02500,2019-03-14 19,목요일,맑음,대구광역시 수성구 상동,단일로 - 기타,건조,차대차,추돌,안전운전불이행,승용,여,44세,상해없음,승용,여,50세,경상,0,0,1,0,3
ACCIDENT_02501,2019-03-14 19,목요일,맑음,대구광역시 달서구 상인동,단일로 - 기타,건조,차대차,기타,차로위반,승용,남,59세,상해없음,사륜오토바이(ATV),남,28세,경상,0,0,1,0,3
ACCIDENT_02502,2019-03-14 19,목요일,맑음,대구광역시 달성군 다사읍,교차로 - 교차로횡단보도내,건조,차대사람,횡단중,신호위반,화물,남,58세,상해없음,보행자,여,13세,중상,0,2,0,0,10
ACCIDENT_02503,2019-03-14 19,목요일,맑음,대구광역시 달성군 다사읍,교차로 - 교차로안,건조,차대차,정면충돌,안전운전불이행,승용,남,22세,경상,화물,남,41세,경상,0,0,2,0,6
ACCIDENT_02504,2019-03-14 20,목요일,맑음,대구광역시 북구 서변동,교차로 - 교차로부근,건조,차대사람,길가장자리구역통행중,안전운전불이행,승용,남,57세,상해없음,보행자,남,63세,부상신고,0,0,0,1,1
ACCIDENT_02505,2019-03-14 21,목요일,맑음,대구광역시 수성구 파동,교차로 - 교차로안,건조,차대차,측면충돌,신호위반,승용,남,57세,상해없음,특수,남,40세,중상,0,1,0,0,5
ACCIDENT_02506,2019-03-14 21,목요일,맑음,대구광역시 북구 고성동3가,단일로 - 기타,건조,차대차,추돌,안전운전불이행,승용,여,33세,상해없음,화물,남,38세,경상,0,0,3,0,9
ACCIDENT_02507,2019-03-14 21,목요일,맑음,대구광역시 북구 복현동,단일로 - 기타,건조,차대사람,기타,기타,승용,남,41세,기타불명,보행자,남,22세,경상,0,0,1,0,3
ACCIDENT_02508,2019-03-14 21,목요일,맑음,대구광역시 북구 태전동,교차로 - 교차로안,건조,차대차,측면충돌,신호위반,이륜,남,20세,상해없음,승용,여,29세,경상,0,0,3,0,9
ACCIDENT_02509,2019-03-14 22,목요일,맑음,대구광역시 달서구 도원동,기타 - 기타,건조,차대차,기타,안전운전불이행,승용,남,73세,상해없음,승용,남,23세,경상,0,0,1,1,4
ACCIDENT_02510,2019-03-14 22,목요일,맑음,대구광역시 달서구 용산동,교차로 - 교차로안,건조,차대차,측면충돌,교차로운행방법위반,승용,여,55세,경상,승용,남,28세,경상,0,0,2,0,6
ACCIDENT_02511,2019-03-14 22,목요일,맑음,대구광역시 북구 읍내동,교차로 - 교차로안,건조,차대사람,횡단중,안전운전불이행,이륜,남,28세,상해없음,보행자,남,18세,경상,0,0,1,0,3
ACCIDENT_02512,2019-03-14 23,목요일,맑음,대구광역시 북구 태전동,교차로 - 교차로부근,건조,차대차,측면충돌,안전운전불이행,승용,남,66세,상해없음,이륜,남,23세,중상,0,1,0,0,5
ACCIDENT_02513,2019-03-15 01,금요일,맑음,대구광역시 동구 율하동,교차로 - 교차로안,건조,차대차,측면충돌,직진우회전진행방해,승합,남,64세,상해없음,승용,남,40세,상해없음,0,0,1,0,3
ACCIDENT_02514,2019-03-15 02,금요일,맑음,대구광역시 남구 대명동,교차로 - 교차로부근,건조,차대차,추돌,안전운전불이행,승용,남,24세,상해없음,승용,남,71세,경상,0,0,2,0,6
ACCIDENT_02515,2019-03-15 03,금요일,맑음,대구광역시 수성구 신매동,교차로 - 교차로부근,건조,차대차,기타,안전운전불이행,승용,남,27세,상해없음,승용,남,53세,경상,0,0,1,0,3
ACCIDENT_02516,2019-03-15 05,금요일,흐림,대구광역시 달서구 성당동,단일로 - 기타,건조,차대차,추돌,과속,승용,남,28세,상해없음,승용,남,43세,중상,0,1,2,1,12
ACCIDENT_02517,2019-03-15 08,금요일,맑음,대구광역시 중구 봉산동,단일로 - 기타,건조,차대차,측면충돌,안전거리미확보,승용,남,70세,상해없음,승합,남,51세,상해없음,0,0,1,0,3
